7263, 200
j : 5034
j : 3574
j : 785
j : 8991
j : 718
j : 7601
j : 1557
j : 8361
j : 3700
j : 4932
j : 2885
j : 1518
j : 62
j : 3585
j : 197
j : 8407
j : 4661
j : 1
j : 913
j : 8481
j : 5710
j : 897
j : 2084
j : 4863
j : 6651
j : 7861
j : 8662
j : 927
j : 2255
j : 851
j : 2971
j : 2836
j : 93
j : 6145
j : 4394
j : 786
j : 6470
j : 5274
j : 9637
j : 606
j : 1338
j : 7533
j : 3740
j : 5473
j : 9728
j : 427
j : 4407
j : 7202
j : 3694
j : 7680
j : 2415
j : 135
j : 2207
j : 1228
j : 8606
j : 5511
j : 6317
j : 6357
j : 2929
j : 6408
j : 6507
j : 5213
j : 336
j : 5133
j : 6851
j : 595
j : 9715
j : 8262
j : 5484
j : 2893
j : 1216
j : 2225
j : 9400
j : 3505
j : 5873
j : 414
j : 3415
j : 124
j : 6071
j : 7380
j : 5505
j : 4159
j : 1351
j : 447
j : 1089
j : 3876
j : 84
j : 3168
j : 4148
j : 845
j : 5848
j : 2806
j : 5188
j : 8734
j : 3433
j : 7208
j : 9060
j : 28
j : 3832
j : 5985
j : 1813
j : 8256
j : 2460
j : 6784
j : 6178
j : 2144
j : 5682
j : 8601
j : 7765
j : 7406
j : 7437
j : 627
j : 7100
j : 5315
j : 2212
j : 9081
j : 8457
j : 6864
j : 9232
j : 9930
j : 4085
j : 9111
j : 2121
j : 2618
j : 9282
j : 2964
j : 949
j : 35
j : 1241
j : 3321
j : 9865
j : 269
j : 2335
j : 6571
j : 6663
j : 9425
j : 2182
j : 643
j : 817
j : 7885
j : 9201
j : 4277
j : 6649
j : 8570
j : 177
j : 3984
j : 1950
j : 654
j : 4150
j : 461
j : 2908
j : 8442
j : 5671
j : 999
j : 9231
j : 3108
j : 2007
j : 474
j : 875
j : 6223
j : 4224
j : 7549
j : 7248
j : 92
j : 2421
j : 6505
j : 8525
j : 1120
j : 9955
j : 7001
j : 1513
j : 796
j : 1670
j : 8692
j : 3842
j : 173
j : 3600
j : 2563
j : 9536
j : 2714
j : 4734
j : 991
j : 9187
j : 5085
j : 7285
j : 6316
j : 4173
j : 7299
j : 5753
j : 2982
j : 2009
j : 1187
j : 12
j : 6508
j : 581
j : 6280
j : 298
j : 9245
j : 3697
j : 4768
j : 1439
j : 4270
j : 8347
j : 4300
j : 7793
j : 1715
j : 5503
j : 9057
j : 4324
j : 1725
j : 8783
j : 2989
j : 7483
j : 3242
j : 2064
j : 6614
j : 7212
j : 8460
j : 1624
j : 3231
j : 7472
j : 7019
j : 4703
j : 7457
j : 6170
j : 5755
j : 1133
j : 6310
j : 5968
j : 5018
j : 1754
j : 5251
j : 2647
j : 4696
j : 8837
j : 575
j : 142
j : 6228
j : 4910
j : 4890
j : 4920
j : 4419
j : 7963
j : 4526
j : 4195
j : 303
j : 8223
j : 2270
j : 4249
j : 7016
j : 2918
j : 5777
j : 4336
j : 9920
j : 5877
j : 4074
j : 6593
j : 140
j : 9080
j : 5241
j : 8386
j : 6253
j : 9489
j : 6279
j : 4487
j : 9017
j : 8408
j : 7606
j : 2727
j : 8431
j : 6021
j : 3675
j : 2934
j : 3018
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 7684
j : 3490
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
j : 913
j : 8481
j : 5710
j : 897
j : 2084
j : 4863
j : 6651
j : 7861
j : 8662
j : 927
j : 2255
j : 851
j : 2971
j : 2836
j : 93
j : 6145
j : 4394
j : 786
j : 6470
j : 5274
j : 9637
j : 606
j : 1338
j : 7533
j : 3740
j : 5473
j : 9728
j : 427
j : 4407
j : 7202
j : 3694
j : 7680
j : 2415
j : 135
j : 2207
j : 1228
j : 8606
j : 5511
j : 6317
j : 6357
j : 2929
j : 6408
j : 6507
j : 5213
j : 336
j : 5133
j : 6851
j : 595
j : 9715
j : 8262
j : 5484
j : 2893
j : 1216
j : 2225
j : 9400
j : 3505
j : 5873
j : 414
j : 3415
j : 124
j : 6071
j : 7380
j : 5505
j : 4159
j : 1351
j : 447
j : 1089
j : 3876
j : 84
j : 3168
j : 4148
j : 845
j : 5848
j : 2806
j : 5188
j : 8734
j : 3433
j : 7208
j : 9060
j : 28
j : 3832
j : 5985
j : 1813
j : 8256
j : 2460
j : 6784
j : 6178
j : 2144
j : 5682
j : 8601
j : 7765
j : 7406
j : 7437
j : 627
j : 7100
j : 5315
j : 2212
j : 9081
j : 8457
j : 6864
j : 9232
j : 9930
j : 4085
j : 9111
j : 2121
j : 2618
j : 9282
j : 2964
j : 949
j : 35
j : 1241
j : 3321
j : 9865
j : 269
j : 2335
j : 6571
j : 6663
j : 9425
j : 2182
j : 643
j : 817
j : 7885
j : 9201
j : 4277
j : 6649
j : 8570
j : 177
j : 3984
j : 1950
j : 654
j : 4150
j : 461
j : 2908
j : 8442
j : 5671
j : 999
j : 5590
j : 3108
j : 2007
j : 474
j : 875
j : 2550
j : 6920
j : 9336
j : 4106
j : 7848
j : 7801
j : 9586
j : 3563
j : 4282
j : 6655
j : 2619
j : 1391
j : 830
j : 7822
j : 6407
j : 7987
j : 9603
j : 1816
j : 2056
j : 7729
j : 1912
j : 9164
j : 4517
j : 9685
j : 6737
j : 8749
j : 2868
j : 4529
j : 8503
j : 8943
j : 3081
j : 5741
j : 9775
j : 156
j : 1627
j : 106
j : 4591
j : 7407
j : 8401
j : 5044
j : 1596
j : 2269
j : 9070
j : 9659
j : 4899
j : 5705
j : 8785
j : 4697
j : 8052
j : 5564
j : 2061
j : 5278
j : 5564
j : 8052
j : 4697
j : 420
j : 8785
j : 4899
j : 9659
j : 79
j : 2269
j : 1596
j : 2190
j : 8567
j : 2900
j : 5351
j : 6675
j : 6763
j : 7194
j : 6151
j : 3963
j : 4788
j : 8463
j : 5329
j : 5460
j : 9935
j : 4476
j : 701
j : 3203
j : 7702
j : 2816
j : 9830
j : 7553
j : 3678
j : 5692
j : 8328
j : 300
j : 9539
j : 1818
j : 428
j : 2165
j : 6608
j : 5191
j : 7759
j : 3681
j : 291
j : 5232
j : 2188
j : 8122
j : 7049
j : 8087
j : 3674
j : 4945
j : 9954
j : 4743
j : 8612
j : 7185
j : 8443
j : 4034
j : 1236
j : 4787
j : 885
j : 3636
j : 2324
j : 7375
j : 7516
j : 6779
j : 8129
j : 9759
j : 3106
j : 8317
j : 5904
j : 4559
j : 9168
j : 1197
j : 7429
j : 801
j : 8403
j : 6210
j : 4566
j : 6117
j : 2655
j : 471
j : 9486
j : 2983
j : 2325
j : 6468
j : 6968
j : 8367
j : 4828
j : 8228
j : 1466
j : 7256
j : 8773
j : 9086
j : 5624
j : 7288
j : 5308
j : 2694
j : 6348
j : 5804
j : 114
j : 7826
j : 541
j : 8057
j : 3976
j : 6618
j : 9372
j : 3457
j : 5057
j : 6611
j : 8130
j : 7565
j : 5565
j : 6116
j : 4287
j : 8036
j : 8796
j : 4890
j : 4920
j : 4419
j : 7963
j : 4526
j : 4195
j : 303
j : 8223
j : 2270
j : 4249
j : 7016
j : 2918
j : 5777
j : 4336
j : 9920
j : 5877
j : 4074
j : 6593
j : 9080
j : 5241
j : 8386
j : 6253
j : 9489
j : 6279
j : 4487
j : 9017
j : 8408
j : 7606
j : 2727
j : 8431
j : 6021
j : 3675
j : 2934
j : 3018
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 7684
j : 3490
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
j : 913
j : 8481
j : 5710
j : 897
j : 2084
j : 4863
j : 6651
j : 7861
j : 8662
j : 927
j : 2255
j : 851
j : 2971
j : 2836
j : 93
j : 6145
j : 4394
j : 786
j : 6470
j : 5274
j : 9637
j : 606
j : 1338
j : 7533
j : 3740
j : 5473
j : 9728
j : 427
j : 4407
j : 7202
j : 3694
j : 7680
j : 2415
j : 135
j : 3316
j : 7381
j : 18
j : 5319
j : 9105
j : 6376
j : 5857
j : 4859
j : 9905
j : 3038
j : 3632
j : 1009
j : 3454
j : 7133
j : 3481
j : 8337
j : 3214
j : 7650
j : 1628
j : 7691
j : 9651
j : 9132
j : 8332
j : 2584
j : 3035
j : 8631
j : 8396
j : 7599
j : 879
j : 1406
j : 879
j : 6812
j : 825
j : 7110
j : 1347
j : 7763
j : 5983
j : 2830
j : 246
j : 2717
j : 333
j : 2879
j : 9264
j : 7319
j : 1346
j : 4294
j : 1381
j : 9004
j : 6733
j : 6367
j : 8659
j : 2390
j : 5928
j : 3922
j : 1116
j : 7864
j : 2620
j : 5316
j : 7387
j : 7733
j : 3451
j : 8787
j : 998
j : 2592
j : 5465
j : 2652
j : 4418
j : 2020
j : 1091
j : 7303
j : 8307
j : 6898
j : 2352
j : 1578
j : 1681
j : 6579
j : 1741
j : 1603
j : 4812
j : 9376
j : 9540
j : 5827
j : 4798
j : 6651
j : 3594
j : 2084
j : 897
j : 7938
j : 5710
j : 4744
j : 8481
j : 1
j : 913
j : 6089
j : 6298
j : 8021
j : 4661
j : 7159
j : 5253
j : 2768
j : 4651
j : 4109
j : 5126
j : 8287
j : 3000
j : 1773
j : 1139
j : 3358
j : 8178
j : 7875
j : 1240
j : 5903
j : 6916
j : 3018
j : 2934
j : 6197
j : 6804
j : 4253
j : 6804
j : 1504
j : 6988
j : 7268
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
j : 913
j : 6089
j : 6298
j : 8021
j : 4661
j : 7159
j : 5253
j : 2768
j : 4651
j : 4109
j : 5126
j : 8287
j : 3000
j : 1773
j : 3359
j : 483
j : 7007
j : 6018
j : 326
j : 3453
j : 649
j : 5746
j : 2209
j : 7517
j : 8237
j : 392
j : 3573
j : 7236
j : 4656
j : 2751
j : 6189
j : 8024
j : 4840
j : 5643
j : 4336
j : 5777
j : 7016
j : 4249
j : 7016
j : 2918
j : 5777
j : 4336
j : 9920
j : 5877
j : 4074
j : 6593
j : 9080
j : 5241
j : 8386
j : 6253
j : 9489
j : 6279
j : 4487
j : 9017
j : 8408
j : 7606
j : 2727
j : 8431
j : 6021
j : 3675
j : 2934
j : 3018
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 7684
j : 3490
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
292, 0
j : 1
j : 4661
j : 7159
j : 5253
j : 2768
j : 4651
j : 4109
j : 5126
j : 8287
j : 3000
j : 1773
j : 1139
j : 3358
j : 8178
j : 7875
j : 1240
j : 4301
j : 9932
j : 8648
j : 2919
j : 21
j : 378
j : 1761
j : 1985
j : 4629
j : 98
j : 1994
j : 6885
j : 1629
j : 3480
j : 98
j : 4629
j : 1985
j : 378
j : 21
j : 2919
j : 7101
j : 7665
j : 4301
j : 1240
j : 7875
j : 8178
j : 3358
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
j : 8481
j : 5710
j : 897
j : 2084
j : 4863
j : 6651
j : 7861
j : 8662
j : 927
j : 2255
j : 851
j : 2971
j : 2836
j : 93
j : 6145
j : 4394
j : 786
j : 6470
j : 5274
j : 9637
j : 606
j : 1338
j : 7533
j : 3740
j : 5473
j : 9728
j : 427
j : 4407
j : 7202
j : 3694
j : 7680
j : 2415
j : 135
j : 2207
j : 1228
j : 8606
j : 5511
j : 6317
j : 6357
j : 2929
j : 6408
j : 6507
j : 5213
j : 336
j : 5133
j : 6851
j : 595
j : 9715
j : 8262
j : 5484
j : 2893
j : 1216
j : 2225
j : 9400
j : 3505
j : 5873
j : 414
j : 3415
j : 124
j : 6071
j : 7380
j : 5505
j : 4159
j : 1351
j : 447
j : 1089
j : 3876
j : 84
j : 3168
j : 4148
j : 845
j : 5848
j : 2806
j : 5188
j : 8734
j : 3433
j : 9060
j : 28
j : 3832
j : 5985
j : 6934
j : 8313
j : 4366
j : 8877
j : 2991
j : 9423
j : 3147
j : 8550
j : 1029
j : 1752
j : 7911
j : 2458
j : 4096
j : 5615
j : 6613
j : 2542
j : 702
j : 5445
j : 5792
j : 3040
j : 8700
j : 48
j : 3879
j : 3284
j : 8641
j : 853
j : 5934
j : 3013
j : 6643
j : 436
j : 7196
j : 508
j : 2531
j : 1580
j : 7196
j : 6231
j : 436
j : 3013
j : 5934
j : 5264
j : 6308
j : 5549
j : 8088
j : 3916
j : 7566
j : 1551
j : 7566
j : 8981
j : 6192
j : 6613
j : 2594
j : 7326
j : 1809
j : 1373
j : 627
j : 7437
j : 7765
j : 8601
j : 5682
j : 2144
j : 5263
j : 4718
j : 487
j : 3184
j : 1212
j : 7060
j : 3992
j : 5810
j : 2014
j : 9944
j : 3270
j : 8691
j : 6022
j : 4063
j : 7881
j : 1605
j : 9881
j : 4617
j : 8392
j : 972
j : 8284
j : 5793
j : 6481
j : 7216
j : 7806
j : 2809
j : 9087
j : 7307
j : 7296
j : 5968
j : 5018
j : 1754
j : 5251
j : 2647
j : 4696
j : 8837
j : 575
j : 142
j : 6228
j : 4910
j : 4890
j : 4920
j : 4419
j : 7963
j : 4526
j : 4195
j : 303
j : 8223
j : 2270
j : 4249
j : 7016
j : 2918
j : 5777
j : 4336
j : 9920
j : 5877
j : 4074
j : 140
j : 5241
j : 8386
j : 6253
j : 9489
j : 6279
j : 4487
j : 9017
j : 5872
j : 8408
j : 7606
j : 2727
j : 8431
j : 6021
j : 3675
j : 2934
j : 3018
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 7684
j : 3490
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
353, 0
j : 1
j : 4661
j : 6298
j : 8021
j : 4661
j : 7159
j : 5253
j : 2768
j : 4651
j : 4109
j : 5126
j : 8287
j : 3000
j : 1773
j : 1139
j : 3358
j : 8178
j : 7875
j : 1240
j : 5903
j : 6916
j : 3018
j : 2934
j : 6021
j : 8431
j : 2727
j : 7606
j : 9017
j : 6279
j : 4487
j : 2289
j : 6478
j : 4740
j : 8983
j : 1259
j : 9042
j : 8944
j : 7670
j : 9042
j : 1259
j : 1879
j : 8983
j : 4740
j : 6478
j : 2289
j : 4487
j : 9017
j : 8408
j : 7606
j : 2727
j : 8431
j : 6021
j : 3675
j : 2934
j : 3018
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 7684
j : 3490
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
j : 913
j : 8481
j : 5710
j : 897
j : 2084
j : 4863
j : 6651
j : 7861
j : 8662
j : 927
j : 2255
j : 851
j : 2971
j : 2836
j : 93
j : 6145
j : 4394
j : 786
j : 6470
j : 5274
j : 9637
j : 606
j : 1338
j : 7533
j : 3740
j : 5473
j : 9728
j : 427
j : 4407
j : 7202
j : 3694
j : 7680
j : 2415
j : 135
j : 2207
j : 1228
j : 8606
j : 5511
j : 6317
j : 6357
j : 2929
j : 6408
j : 6507
j : 5213
j : 336
j : 5133
j : 6851
j : 595
j : 9715
j : 8262
j : 5484
j : 2893
j : 1216
j : 2225
j : 9400
j : 3505
j : 5873
j : 414
j : 3415
j : 9077
j : 585
j : 5440
j : 6092
j : 4953
j : 3287
j : 6672
j : 6397
j : 7348
j : 4641
j : 8114
j : 4135
j : 4118
j : 3856
j : 6323
j : 9868
j : 8209
j : 1362
j : 4205
j : 4883
j : 3205
j : 7397
j : 7495
j : 4238
j : 2804
j : 4969
j : 3947
j : 676
j : 9883
j : 4799
j : 7989
j : 6746
j : 9120
j : 4445
j : 8782
j : 8508
j : 2384
j : 7506
j : 4110
j : 2233
j : 2435
j : 5419
j : 1546
j : 5485
j : 3438
j : 5293
j : 3797
j : 9373
j : 6709
j : 2328
j : 7945
j : 3223
j : 3795
j : 6308
j : 5549
j : 8088
j : 3916
j : 7566
j : 1551
j : 8981
j : 6192
j : 6613
j : 2594
j : 7326
j : 1809
j : 1373
j : 627
j : 7437
j : 7765
j : 8601
j : 5682
j : 2144
j : 5263
j : 4718
j : 487
j : 3184
j : 1212
j : 7060
j : 3992
j : 5810
j : 2014
j : 9944
j : 3270
j : 8691
j : 6022
j : 4063
j : 1487
j : 7881
j : 1605
j : 9881
j : 4617
j : 8392
j : 972
j : 8284
j : 5793
j : 6481
j : 7216
j : 7806
j : 2809
j : 9087
j : 7307
j : 7296
j : 5968
j : 5018
j : 1754
j : 5251
j : 2647
j : 4696
j : 8837
j : 575
j : 142
j : 6228
j : 4910
j : 4890
j : 4920
j : 4419
j : 7963
j : 4526
j : 4195
j : 303
j : 8223
j : 2270
j : 4249
j : 7016
j : 2918
j : 5777
j : 4336
j : 9920
j : 5877
j : 4074
j : 6593
j : 140
j : 9080
j : 5241
j : 8386
j : 6253
j : 9489
j : 6279
j : 4487
j : 9017
j : 8408
j : 7606
j : 2727
j : 8431
j : 6021
j : 3675
j : 2934
j : 3018
j : 6683
j : 8153
j : 9349
j : 8178
j : 3358
j : 7684
j : 3490
j : 1139
j : 9522
j : 1773
j : 3000
j : 8287
j : 2738
j : 4109
j : 4651
j : 2768
j : 5253
j : 4061
j : 8021
j : 4661
j : 1
j : 913
j : 6089
j : 6298
j : 8021
j : 4661
j : 7159
j : 5253
j : 2768
j : 4651
j : 5102
j : 805
j : 257
j : 9742
j : 4137
j : 4204
j : 2537
j : 2173
j : 9671
j : 1557
j : 8361
j : 3700
j : 4932
j : 2885
j : 1518
j : 62
j : 3585
j : 197
j : 8407
j : 4661
j : 1
j : 913
j : 1
j : 913
j : 8481
j : 5710
j : 897
j : 2084
j : 4863
j : 6651
j : 4798
j : 6651
j : 3594
j : 2084
j : 897
j : 7938
j : 5710
j : 4744
j : 8481
j : 1
3, 0
j : 1
j : 913
j : 1
3, 0
j : 1
j : 4661
j : 1
3, 0
j : 1
j : 4661
j : 1
3, 0
j : 1
j : 4661
j : 1
3, 0
j : 1
j : 8481
j : 1
